Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Gymnastics,Artistic G.,individual all-round,M,"VIDMAR, Peter Glen",Men,USA,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"TREGUNNO, Jane",Women,CAN,0,1,0
Sailing,Sailing,flying dutchman,X,"BUCHAN, William Carl Jr.",Men,USA,0,0,1
Rowing,Rowing,four without coxswain (4-),M,"SMITH, Jonathan S.",Men,USA,0,1,0
Boxing,Boxing,54 - 57kg (featherweight),M,"KONYEGWACHIE, Peter",Men,NGR,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"FISHER, Hugh",Men,CAN,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),M,"JAKOBSEN, Henning Lynge",Men,DEN,0,1,0
Cycling,Cycling Track,1km time trial,M,"COLAS, Fabrice",Men,FRA,1,0,0
Football,Football,football,M,"MILJUS, Branko",Men,YUG,1,0,0
Athletics,Athletics,3000m,W,"WILLIAMS, Lynn",Women,CAN,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"OHLSSON, Thomas",Men,SWE,0,1,0
Hockey,Hockey,hockey,W,"VAN MANEN, Aletta",Women,NED,0,0,1
Modern Pentathlon,Modern Pentath.,Team competition,M,"GLENESK, Dean William",Men,USA,0,1,0
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"LIND, Joan Louise",Women,USA,0,1,0
Wrestling,Wrestling Free.,68 - 74kg (welterweight),M,"SCHULTZ, David Leslie",Men,USA,0,0,1
Hockey,Hockey,hockey,W,"STAUFFER, Brenda Lee",Women,USA,1,0,0
Athletics,Athletics,800m,W,"GALLAGHER, Kimberley Ann",Women,USA,0,1,0
Gymnastics,Artistic G.,team competition,M,"JOHNSON, Scott Philip",Men,USA,0,0,1
Hockey,Hockey,hockey,M,"MUSHTAQ, Ahmed",Men,PAK,0,0,1
Volleyball,Volleyball,volleyball,M,"SUNDERLAND, Paul Benedict",Men,USA,0,0,1
Basketball,Basketball,basketball,M,"PETROVIC, Aleksandar",Men,YUG,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"METCALF, Harriet Morris",Women,USA,0,0,1
Aquatics,Swimming,200m butterfly,W,"PHILLIPS, Karen",Women,AUS,0,1,0
Handball,Handball,handball,M,"KALINA, Milan",Men,YUG,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),M,"HOLMES, Andrew John",Men,GBR,0,0,1
Athletics,Athletics,100m,M,"JOHNSON, Ben",Men,CAN,1,0,0
Basketball,Basketball,basketball,M,"SAN EPIFANIO RUIZ, Juan Antonio",Men,ESP,0,1,0
Football,Football,football,M,"SILVA, Ronaldo",Men,BRA,0,1,0
Weightlifting,Weightlifting,"82.5 - 90kg, total (middle-heavyweight)",M,"VLAD, Nicu",Men,ROU,0,0,1
Shooting,Shooting,25m rapid fire pistol (60 shots),M,"BIES, Rauno",Men,FIN,1,0,0
Handball,Handball,handball,M,"MLADENOVIC, Dragan",Men,YUG,0,0,1
Judo,Judo,60 - 65kg (half-lightweight),M,"ALEXANDRE, Marc",Men,FRA,1,0,0
Equestrian,Eventing,individual,X,"STIVES-LENDE, Karen Elizabeth",Women,USA,0,1,0
Weightlifting,Weightlifting,"75 - 82.5kg, total (light-heavyweight)",M,"KABBAS, Robert",Men,AUS,0,1,0
Rowing,Rowing,single sculls (1x),M,"MILLS, Robert",Men,CAN,1,0,0
Rowing,Rowing,double sculls (2x),M,"STANULOV, Milorad",Men,YUG,1,0,0
Equestrian,Dressage,team,X,"HAKANSSON, Ulla",Women,SWE,1,0,0
Hockey,Hockey,hockey,W,"BENNINGA, Carina",Women,NED,0,0,1
Boxing,Boxing,75 - 81kg (light-heavyweight),M,"HOLYFIELD, Evander",Men,USA,1,0,0
Volleyball,Volleyball,volleyball,M,"CARVALHO DA SILVA, William Carvalho",Men,BRA,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"IOJA, Viorica",Women,ROU,0,0,1
Basketball,Basketball,basketball,W,"CURRY, Denise Marie",Women,USA,0,0,1
Basketball,Basketball,basketball,M,"MARTIN ESPINA, Fernando",Men,ESP,0,1,0
Volleyball,Volleyball,volleyball,M,"TIMMONS, Steve Dennis",Men,USA,0,0,1
Athletics,Athletics,marathon,M,"SPEDDING, Charles",Men,GBR,1,0,0
Boxing,Boxing,57 - 60kg (lightweight),M,"CHUN, Chil-Sung",Men,KOR,1,0,0
Handball,Handball,handball,M,"ISAKOVIC, Mile",Men,YUG,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"HORMANN, Raimund",Men,FRG,0,0,1
Gymnastics,Rhythmic G.,individual all-round,W,"FUNG, Lori",Women,CAN,0,0,1
Equestrian,Eventing,team,X,"CLAPHAM, Diana",Women,GBR,0,1,0
Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),M,"TERTELIJE, Jozef",Men,YUG,1,0,0
Athletics,Athletics,4x100m relay,M,"WILLIAMS, Desai",Men,CAN,1,0,0
Aquatics,Swimming,4x100m freestyle relay,M,"LEJDSTROM, Thomas",Men,SWE,1,0,0
Aquatics,Synchronized S.,duet,W,"MOTOYOSHI, Miwako",Women,JPN,1,0,0
Basketball,Basketball,basketball,W,"WOODARD, Lynette",Women,USA,0,0,1
Aquatics,Swimming,400m individual medley,M,"BAUMANN, Alexander",Men,CAN,0,0,1
Hockey,Hockey,hockey,M,"KERLY, Sean Robin",Men,GBR,1,0,0
Rowing,Rowing,four without coxswain (4-),M,"JESSEN, Michael",Men,DEN,1,0,0
Aquatics,Swimming,200m freestyle,W,"VERSTAPPEN, Annemarie",Women,NED,1,0,0
Hockey,Hockey,hockey,M,"KHALID, Hameed",Men,PAK,0,0,1
Gymnastics,Artistic G.,team competition,W,"DUSSERRE, Michelle Hollis",Women,USA,0,1,0
Aquatics,Swimming,100m butterfly,W,"MEAGHER, Mary T.",Women,USA,0,0,1
Fencing,Fencing,foil team,M,"NUMA, Mauro",Men,ITA,0,0,1
Cycling,Cycling Road,team time trial,M,"WEAVER, Andrew Telsher",Men,USA,1,0,0
Judo,Judo,71 - 78kg (half-middleweight),M,"FRATICA, Mircea",Men,ROU,1,0,0
Handball,Handball,handball,W,"LI, Lan",Women,CHN,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),M,"OLARU, Costica",Men,ROU,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"BAROUH, Francois",Men,FRA,1,0,0
Volleyball,Volleyball,volleyball,M,"LUCCHETTA, Andrea",Men,ITA,1,0,0
Hockey,Hockey,hockey,M,"MARTIN, Stephen Alexander.",Men,GBR,1,0,0
Handball,Handball,handball,W,"JEONG, Soon-Bok",Women,KOR,0,1,0
Wrestling,Wrestling Gre-R,74 - 82kg (middleweight),M,"THANOPOULOS, Demetrios",Men,GRE,0,1,0
Aquatics,Diving,3m springboard,M,"LOUGANIS, Gregory",Men,USA,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"VAN DROGENBROEK, Marieke",Women,NED,1,0,0
Basketball,Basketball,basketball,W,"WANG, Jun",Women,CHN,1,0,0
Handball,Handball,handball,W,"JEONG, Hyoi-Soon",Women,KOR,0,1,0
Hockey,Hockey,hockey,W,"CHEESEMAN, Gwen Wentz",Women,USA,1,0,0
Equestrian,Dressage,team,X,"HOFER, Otto Josef",Men,SUI,0,1,0
Hockey,Hockey,hockey,W,"SEVENS, Elisabeth Anthonius",Women,NED,0,0,1
Fencing,Fencing,foil team,W,"BROUQUIER, Veronique",Women,FRA,1,0,0
Aquatics,Water polo,water polo,M,"OBSCHERNIKAT, Werner",Men,FRG,1,0,0
Volleyball,Volleyball,volleyball,W,"ZHENG, Mei-Zhu",Women,CHN,0,0,1
Basketball,Basketball,basketball,M,"ZORKIC, Nebojsa",Men,YUG,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"WOODS, Dean",Men,AUS,0,0,1
Volleyball,Volleyball,volleyball,W,"WEISHOFF, Paula Jo",Women,USA,0,1,0
Athletics,Athletics,discus throw,M,"DANNEBERG, Rolf",Men,FRG,0,0,1
Gymnastics,Artistic G.,team competition,W,"BILEK, Pamela Jean",Women,USA,0,1,0
Judo,Judo,65 - 71kg (lightweight),M,"BROWN, Kerrith",Men,GBR,1,0,0
Basketball,Basketball,basketball,M,"HADZIC, Saabit",Men,YUG,1,0,0
Gymnastics,Rhythmic G.,individual all-round,W,"STAICULESCU, Doina",Women,ROU,0,1,0
Athletics,Athletics,200m,M,"BAPTISTE, Kirk",Men,USA,0,1,0
Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),M,"ACEVES, Daniel",Men,MEX,0,1,0
Aquatics,Swimming,100m breaststroke,W,"VAN STAVEREN, Petra",Women,NED,0,0,1
Wrestling,Wrestling Gre-R,57 - 62kg (featherweight),M,"JOHANSSON, Kent-Olle",Men,SWE,0,1,0
Gymnastics,Artistic G.,floor exercises,W,"RETTON, Mary-Lou",Women,USA,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"GUAY, Lucie",Women,CAN,1,0,0
Fencing,Fencing,sabre individual,M,"LAMOUR, Jean-Francois",Men,FRA,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"PATTEN, Samuel",Men,AUS,1,0,0
Volleyball,Volleyball,volleyball,M,"LAMPARIELLO NETO, Domingo",Men,BRA,0,1,0
Football,Football,football,M,"SENAC, Didier",Men,FRA,0,0,1
Aquatics,Water polo,water polo,M,"OSSELMANN, Rainer",Men,FRG,1,0,0
Volleyball,Volleyball,volleyball,M,"NEGRI, Marco",Men,ITA,1,0,0
Volleyball,Volleyball,volleyball,W,"ZHANG, Rong-Fang",Women,CHN,0,0,1
Aquatics,Swimming,100m butterfly,W,"SEICK, Karin",Women,FRG,1,0,0
Hockey,Hockey,hockey,M,"FRANK, Tobias",Men,FRG,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"SCHNEIDER, Angela",Women,CAN,0,1,0
Fencing,Fencing,sabre team,M,"ARCIDIACONO, Angelo",Men,ITA,0,0,1
Hockey,Hockey,hockey,M,"MCCONNELL, William David Robert",Men,GBR,1,0,0
Aquatics,Swimming,4x100m freestyle relay,M,"BIONDI, Matthew",Men,USA,0,0,1
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"HANEL, Birgitte",Women,DEN,1,0,0
Gymnastics,Artistic G.,team competition,W,"MCNAMARA, Julianne Lyn",Women,USA,0,1,0
Shooting,Shooting,50m rifle 3 positions (3x20 shots),W,"HOLMER, Ulrike",Women,FRG,0,1,0
Gymnastics,Artistic G.,vault,M,"LOU, Yun",Men,CHN,0,0,1
Wrestling,Wrestling Free.,+ 100kg (super heavyweight),M,"BAUMGARTNER, Bruce Robert",Men,USA,0,0,1
Handball,Handball,handball,M,"DUMITRU, Marian",Men,ROU,1,0,0
Wrestling,Wrestling Free.,74 - 82kg (middleweight),M,"SCHULTZ, Mark Philip",Men,USA,0,0,1
Hockey,Hockey,hockey,W,"THIELEMANN, Ursula",Women,FRG,0,1,0
Equestrian,Eventing,team,X,"STARK, Ian",Men,GBR,0,1,0
Volleyball,Volleyball,volleyball,W,"GREEN, Deborah",Women,USA,0,1,0
Wrestling,Wrestling Free.,57 - 62kg (featherweight),M,"AKAISHI, Kosei",Men,JPN,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"SYMON, Donald",Men,NZL,1,0,0
Handball,Handball,handball,M,"SCHWALB, Martin",Men,FRG,0,1,0
Aquatics,Swimming,200m breaststroke,W,"LEMPEREUR, Ingrid",Women,BEL,1,0,0
Athletics,Athletics,400m hurdles,W,"COJOCARU, Cristina",Women,ROU,1,0,0
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"RADUCANU, Dumitru",Men,ROU,0,1,0
Fencing,Fencing,épée team,M,"LENGLET, Olivier",Men,FRA,0,1,0
Gymnastics,Artistic G.,uneven bars,W,"MA, Yan-Hong",Women,CHN,0,0,1
Aquatics,Swimming,4x100m medley relay,M,"DAVIS, Victor",Men,CAN,0,1,0
Athletics,Athletics,3000m steeplechase,M,"DIEMER, Brian Lee",Men,USA,1,0,0
Sailing,Sailing,Tornado - Multihull,X,"TIMMS, Christopher",Men,NZL,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"SCHLICHT, Svenja",Women,FRG,0,1,0
Basketball,Basketball,basketball,W,"CHOI, Aei-Young",Women,KOR,0,1,0
Volleyball,Volleyball,volleyball,M,"DE LUIGI, Guido",Men,ITA,1,0,0
Hockey,Hockey,hockey,W,"LANDGRAF, Sigrid",Women,FRG,0,1,0
Handball,Handball,handball,M,"SCHWENKER, Uwe",Men,FRG,0,1,0
Hockey,Hockey,hockey,W,"POS, Alette",Women,NED,0,0,1
Basketball,Basketball,basketball,M,"NAKIC-VOJNOVIC, Mihovil",Men,YUG,1,0,0
Judo,Judo,71 - 78kg (half-middleweight),M,"WIENEKE, Frank",Men,FRG,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"CLAPP, Charles Elmer III.",Men,USA,0,1,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"NICHOLS, Kevin",Men,AUS,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"LEFOULON, Patrick",Men,FRA,0,1,0
Handball,Handball,handball,M,"PAUL, Michael",Men,FRG,0,1,0
Weightlifting,Weightlifting,"60 - 67.5kg, total (lightweight)",M,"SOCACI, Andrei",Men,ROU,0,1,0
Hockey,Hockey,hockey,M,"DODDS, Richard David Allan",Men,GBR,1,0,0
Equestrian,Jumping,individual,X,"FARGIS, Joseph Halpin, Iv",Men,USA,0,0,1
Gymnastics,Artistic G.,team competition,M,"HARTUNG, James N.",Men,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"MORRIS, Alwyn",Men,CAN,0,0,1
Wrestling,Wrestling Gre-R,52 - 57kg (bantamweight),M,"PASSARELLI, Pasquale",Men,FRG,0,0,1
Aquatics,Diving,10m platform,W,"ZHOU, Ji-Hong",Women,CHN,0,0,1
Fencing,Fencing,foil team,M,"BECK, Frank",Men,FRG,0,1,0
Wrestling,Wrestling Free.,62 - 68kg (lightweight),M,"REIN, Andrew Roland",Men,USA,0,1,0
Basketball,Basketball,basketball,M,"EWING, Patrick Aloysius",Men,USA,0,0,1
Fencing,Fencing,foil team,W,"MODAINE, Laurence",Women,FRA,1,0,0
Shooting,Shooting,50m running target (30+30 shots),M,"BELLINGRODT, Helmut",Men,COL,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"LARSON, David Erwin",Men,USA,0,0,1
Boxing,Boxing,48 - 51kg (flyweight),M,"MCCRORY, Steven D.",Men,USA,0,0,1
Wrestling,Wrestling Free.,57 - 62kg (featherweight),M,"LEE, Jung-Keun",Men,KOR,1,0,0
Wrestling,Wrestling Free.,74 - 82kg (middleweight),M,"NAGASHIMA, Hideyuki",Men,JPN,0,1,0
Volleyball,Volleyball,volleyball,W,"MAGERS, Rose Mary",Women,USA,0,1,0
Handball,Handball,handball,W,"KIM, Mi-Sook",Women,KOR,0,1,0
Athletics,Athletics,800m,W,"BESLIU-MELINTE, Doina",Women,ROU,0,0,1
Hockey,Hockey,hockey,M,"RECK, Thomas Werner",Men,FRG,0,1,0
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"BADEA, Ioana",Women,ROU,0,0,1
Gymnastics,Artistic G.,team competition,M,"KAJITANI, Nobuyuki",Men,JPN,1,0,0
Athletics,Athletics,4x100m relay,M,"SMITH, Calvin",Men,USA,0,0,1
Volleyball,Volleyball,volleyball,M,"DVORAK, Douglas Scott",Men,USA,0,0,1
Judo,Judo,71 - 78kg (half-middleweight),M,"ADAMS, Neil",Men,GBR,0,1,0
Gymnastics,Artistic G.,parallel bars,M,"KAJITANI, Nobuyuki",Men,JPN,0,1,0
Athletics,Athletics,long jump,M,"HONEY, Gary",Men,AUS,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"HOYER, Didier",Men,FRA,1,0,0
Rowing,Rowing,four without coxswain (4-),M,"CLARK, David Robert",Men,USA,0,1,0
Football,Football,football,M,"VIDAL, Francisco",Men,BRA,0,1,0
Aquatics,Synchronized S.,duet,W,"COSTIE, Candace",Women,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"SIMIONOV, Toma",Men,ROU,0,1,0
Aquatics,Swimming,200m freestyle,M,"GROSS, Michael",Men,FRG,0,0,1
Handball,Handball,handball,M,"NEITZEL, Rudiger",Men,FRG,0,1,0
Athletics,Athletics,20km walk,M,"DAMILANO, Maurizio",Men,ITA,1,0,0
Football,Football,football,M,"CORTEZ SILVA, David",Men,BRA,0,1,0
Sailing,Sailing,two-person keelboat open (Star),X,"MARCOUR, Michael",Men,FRG,0,1,0
Wrestling,Wrestling Free.,+ 100kg (super heavyweight),M,"MOLLE, Robert",Men,CAN,0,1,0
Aquatics,Swimming,400m individual medley,W,"CAULKINS, Tracy Anne",Women,USA,0,0,1
Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),M,"LISJAK, Vlado",Men,YUG,0,0,1
Boxing,Boxing,71-75kg,M,"SHIN, Joon-Sup",Men,KOR,0,0,1
Gymnastics,Artistic G.,vault,W,"RETTON, Mary-Lou",Women,USA,0,1,0
Equestrian,Eventing,team,X,"OVERESCH-BOEKER, Bettina",Women,FRG,1,0,0
Athletics,Athletics,200m,W,"BRISCO-HOOKS, Valerie Ann",Women,USA,0,0,1
Athletics,Athletics,4x100m relay,M,"LAWRENCE, Albert",Men,JAM,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"TERWILLIGER, John Richard",Men,USA,0,1,0
Basketball,Basketball,basketball,W,"PARK, Chan-Sook",Women,KOR,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"HOWE, Paul Tony",Men,GBR,1,0,0
Gymnastics,Artistic G.,team competition,W,"HUANG, Qun",Women,CHN,1,0,0
Volleyball,Volleyball,volleyball,M,"ERRICHIELLO, Giovanni",Men,ITA,1,0,0
Aquatics,Swimming,100m butterfly,M,"BUCHANAN, Glenn",Men,AUS,1,0,0
Fencing,Fencing,foil individual,M,"NUMA, Mauro",Men,ITA,0,0,1
Handball,Handball,handball,W,"SUN, Xiu-Lan",Women,CHN,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"GRYLLS, David Mills",Men,USA,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"LUBSEN, Walter Harry Jr.",Men,USA,0,1,0
Boxing,Boxing,71-75kg,M,"ZAOUI, Mohamed",Men,ALG,1,0,0
Hockey,Hockey,hockey,M,"TAYLOR, Ian Charles Boucher",Men,GBR,1,0,0
Aquatics,Synchronized S.,duet,W,"HAMBROOK, Sharon",Women,CAN,0,1,0
Basketball,Basketball,basketball,W,"SONG, Xiao-Bo",Women,CHN,1,0,0
Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),M,"BANG, Dae-Du",Men,KOR,1,0,0
Hockey,Hockey,hockey,M,"DUTHIE, James Livingstone",Men,GBR,1,0,0
Football,Football,football,M,"CRUZ, Milton",Men,BRA,0,1,0
Wrestling,Wrestling Free.,62 - 68kg (lightweight),M,"RAUHALA, Jukka",Men,FIN,1,0,0
Hockey,Hockey,hockey,W,"HAHN, Birgit",Women,FRG,0,1,0
Weightlifting,Weightlifting,"90 - 100kg, total (first-heavyweight)",M,"NIEMI, Pekka",Men,FIN,1,0,0
Aquatics,Water polo,water polo,M,"LUSIC, Deni",Men,YUG,0,0,1
Aquatics,Synchronized S.,duet,W,"KRYCZKA, Kelly",Women,CAN,0,1,0
Basketball,Basketball,basketball,W,"LIU, Qing",Women,CHN,1,0,0
Gymnastics,Artistic G.,team competition,W,"GRIGORAS, Cristina Elena",Women,ROU,0,0,1
Athletics,Athletics,4x400m relay,W,"BRISCO-HOOKS, Valerie Ann",Women,USA,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"HELLEMANS, Greet",Women,NED,1,0,0
Wrestling,Wrestling Gre-R,57 - 62kg (featherweight),M,"DIETSCHE, Hugo",Men,SUI,1,0,0
Basketball,Basketball,basketball,W,"SUNG, Jung-A",Women,KOR,0,1,0
Fencing,Fencing,épée individual,M,"RIBOUD, Philippe",Men,FRA,1,0,0
Handball,Handball,handball,M,"RNIC, Momir",Men,YUG,0,0,1
Fencing,Fencing,foil team,M,"REICHERT, Klaus",Men,FRG,0,1,0
Volleyball,Volleyball,volleyball,W,"NAKADA, Kumi",Women,JPN,1,0,0
Aquatics,Swimming,1500m freestyle,M,"O'BRIEN, Michael Jon",Men,USA,0,0,1
Gymnastics,Artistic G.,uneven bars,W,"RETTON, Mary-Lou",Women,USA,1,0,0
Gymnastics,Artistic G.,team competition,M,"LI, Yue-Jiu",Men,CHN,0,1,0
Equestrian,Jumping,team,X,"GRUBB, Timothy",Men,GBR,0,1,0
Hockey,Hockey,hockey,W,"MOSER, Christina",Women,FRG,0,1,0
Aquatics,Swimming,4x100m medley relay,M,"KERRY, Mark",Men,AUS,1,0,0
Basketball,Basketball,basketball,W,"HENRY, Ludi ""Lea""",Women,USA,0,0,1
Rowing,Rowing,four without coxswain (4-),M,"O'Brien, Shane",Men,NZL,0,0,1
Cycling,Cycling Road,individual road race,M,"GREWAL, Alexi S.",Men,USA,0,0,1
Athletics,Athletics,long jump,M,"LEWIS, Carl",Men,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"MARINESCU, Tecla",Women,ROU,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"MCLAREN, Timothy",Men,AUS,0,1,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"NITZ, Leonard Harvey",Men,USA,0,1,0
Athletics,Athletics,400m,W,"BRISCO-HOOKS, Valerie Ann",Women,USA,0,0,1
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"CALDER, Stephen",Men,CAN,1,0,0
Rowing,Rowing,double sculls (2x),M,"PANCIC, Zoran",Men,YUG,1,0,0
Athletics,Athletics,discus throw,M,"POWELL, John Gates",Men,USA,1,0,0
Wrestling,Wrestling Free.,- 48kg (light-flyweight),M,"WEAVER, Robert Brooks",Men,USA,0,0,1
Basketball,Basketball,basketball,W,"LEE, Mi-Ja",Women,KOR,0,1,0
Archery,Archery,individual FITA round,M,"YAMAMOTO, Hiroshi",Men,JPN,1,0,0
Cycling,Cycling Road,team time trial,M,"VANDELLI, Claudio",Men,ITA,0,0,1
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"ROHDE, Lisa Diane",Women,USA,0,1,0
Hockey,Hockey,hockey,M,"MEHMOOD, Ayaz",Men,PAK,0,0,1
Athletics,Athletics,10000m,M,"COVA, Alberto",Men,ITA,0,0,1
Weightlifting,Weightlifting,"75 - 82.5kg, total (light-heavyweight)",M,"BECHERU, Petre",Men,ROU,0,0,1
Basketball,Basketball,basketball,W,"XIU, Li-Juan",Women,CHN,1,0,0
Athletics,Athletics,shot put,M,"ANDREI, Alessandro",Men,ITA,0,0,1
Aquatics,Swimming,200m butterfly,M,"SIEBEN, Jonathan",Men,AUS,0,0,1
Handball,Handball,handball,M,"ROTH, Michael",Men,FRG,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"ANDREWS, Theresa",Women,USA,0,0,1
Fencing,Fencing,foil team,M,"GEY, Matthias",Men,FRG,0,1,0
Hockey,Hockey,hockey,M,"KHAN, Hanir",Men,PAK,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"BORCHERT, Earl Frederick",Men,USA,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"HOGSHEAD, Nancy Lynn",Women,USA,0,0,1
Athletics,Athletics,decathlon,M,"WENTZ, Siegfried",Men,FRG,1,0,0
Equestrian,Dressage,team,X,"SAUER, Uwe",Men,FRG,0,0,1
Handball,Handball,handball,W,"VISNJIC, Biserka",Women,YUG,0,0,1
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"RASMUSSEN, Bodil Steen",Women,DEN,1,0,0
Football,Football,football,M,"TOURE, Jose",Men,FRA,0,0,1
Volleyball,Volleyball,volleyball,W,"CHISHOLM, Linda Rae",Women,USA,0,1,0
Hockey,Hockey,hockey,M,"FISCHER, Carsten",Men,FRG,0,1,0
Fencing,Fencing,épée individual,M,"BOISSE, Philippe",Men,FRA,0,0,1
Equestrian,Jumping,team,X,"FARGIS, Joseph Halpin, Iv",Men,USA,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),W,"TANASA-FRICIOIU, Maria",Women,ROU,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),W,"LEE, Susan",Women,AUS,1,0,0
Judo,Judo,open category,M,"RASHWAN, Mohamed",Men,EGY,0,1,0
Basketball,Basketball,basketball,W,"JEONG, Myung-Hee",Women,KOR,0,1,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"REEDY, Paul",Men,AUS,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"BEYERMANN, Ina",Women,FRG,0,1,0
Athletics,Athletics,marathon,W,"WAITZ-ANDERSEN, Grete",Women,NOR,0,1,0
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"MARDEN, Anne R.",Women,USA,0,1,0
Hockey,Hockey,hockey,M,"DOPP, Heiner",Men,FRG,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"EDMUNDS, Ian",Men,AUS,1,0,0
Aquatics,Swimming,200m breaststroke,M,"DAVIS, Victor",Men,CAN,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"ARMASESCU, Mihaela",Women,ROU,0,1,0
Football,Football,football,M,"GRACAN, Nenad",Men,YUG,1,0,0
Athletics,Athletics,5000m,M,"LEITAO, Antonio",Men,POR,1,0,0
Athletics,Athletics,110m hurdles,M,"KINGDOM, Roger",Men,USA,0,0,1
Aquatics,Swimming,100m backstroke,M,"WILSON, David Dennis",Men,USA,0,1,0
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"GILDER, Virginia Marie",Women,USA,0,1,0
Athletics,Athletics,long jump,W,"CUSMIR-STANCIU, Anisoara",Women,ROU,0,0,1
Volleyball,Volleyball,volleyball,W,"BEAUPREY, Jeanne Marie",Women,USA,0,1,0
