,datetime,water_level,station,24hr
12499,2022-01-21,11.49,Port Area Synop,0.0
12500,2022-01-21,11.49,San Mateo-2,0.0
12501,2022-01-21,11.49,San Pedro 9 Chapel,0.0
12502,2022-01-21,11.49,Science Garden,0.0
12503,2022-01-21,11.49,Sitio Wawa,0.0
12504,2022-01-21,11.49,Taytay,0.0
12505,2022-01-21,11.49,Valenzuela NHS,0.0
13104,2022-01-22,11.48,Airport (PAGASA),0.0
13105,2022-01-22,11.48,Antipolo,0.0
13106,2022-01-22,11.48,Bagong Nayon,0.5
13107,2022-01-22,11.48,Boso Boso,1.0
13108,2022-01-22,11.48,Calawis,0.0
13109,2022-01-22,11.48,Guadanoville,4.5
13110,2022-01-22,11.48,Ko-Phil IT Center,0.0
13111,2022-01-22,11.48,La Mesa Dam,2.0
13112,2022-01-22,11.48,Macabud,0.0
13113,2022-01-22,11.48,Mandaluyong,17.0
13114,2022-01-22,11.48,Marikina (Youth Camp),4.5
13115,2022-01-22,11.48,Mt. Aries,2.0
13116,2022-01-22,11.48,Mt. Campana,0.0
13117,2022-01-22,11.48,Mt. Oro,0.0
13118,2022-01-22,11.48,Nangka,0.0
13119,2022-01-22,11.48,Napindan,4.0
13120,2022-01-22,11.48,Pacweld,0.0
13121,2022-01-22,11.48,Pasig City Hall,1.5
13122,2022-01-22,11.48,Pintong Bukawe,0.0
13123,2022-01-22,11.48,Port Area Synop,6.5
13124,2022-01-22,11.48,San Mateo-2,2.0
13125,2022-01-22,11.48,San Pedro 9 Chapel,0.0
13126,2022-01-22,11.48,Science Garden,4.0
13127,2022-01-22,11.48,Sitio Wawa,0.0
13128,2022-01-22,11.48,Taytay,0.0
13129,2022-01-22,11.48,Valenzuela NHS,0.0
13728,2022-01-23,11.44,Airport (PAGASA),0.0
13729,2022-01-23,11.44,Antipolo,0.0
13730,2022-01-23,11.44,Bagong Nayon,0.5
13731,2022-01-23,11.44,Boso Boso,0.0
13732,2022-01-23,11.44,Calawis,0.0
13733,2022-01-23,11.44,Guadanoville,0.0
13734,2022-01-23,11.44,Ko-Phil IT Center,0.0
13735,2022-01-23,11.44,La Mesa Dam,0.0
13736,2022-01-23,11.44,Macabud,0.0
13737,2022-01-23,11.44,Mandaluyong,0.0
13738,2022-01-23,11.44,Marikina (Youth Camp),0.0
13739,2022-01-23,11.44,Mt. Aries,0.0
13740,2022-01-23,11.44,Mt. Campana,0.0
13741,2022-01-23,11.44,Mt. Oro,0.0
13742,2022-01-23,11.44,Nangka,0.0
13743,2022-01-23,11.44,Napindan,0.0
13744,2022-01-23,11.44,Pacweld,0.0
13745,2022-01-23,11.44,Pasig City Hall,0.0
13746,2022-01-23,11.44,Pintong Bukawe,0.0
13747,2022-01-23,11.44,Port Area Synop,0.5
13748,2022-01-23,11.44,San Mateo-2,0.0
13749,2022-01-23,11.44,San Pedro 9 Chapel,0.0
13750,2022-01-23,11.44,Science Garden,0.0
13751,2022-01-23,11.44,Sitio Wawa,0.0
13752,2022-01-23,11.44,Taytay,0.0
13753,2022-01-23,11.44,Valenzuela NHS,0.0
14352,2022-01-24,11.4,Airport (PAGASA),0.0
14353,2022-01-24,11.4,Antipolo,0.0
14354,2022-01-24,11.4,Bagong Nayon,0.0
14355,2022-01-24,11.4,Boso Boso,0.0
14356,2022-01-24,11.4,Calawis,0.0
14357,2022-01-24,11.4,Guadanoville,0.0
14358,2022-01-24,11.4,Ko-Phil IT Center,0.0
14359,2022-01-24,11.4,La Mesa Dam,0.0
14360,2022-01-24,11.4,Macabud,0.0
14361,2022-01-24,11.4,Mandaluyong,0.0
14362,2022-01-24,11.4,Marikina (Youth Camp),0.0
14363,2022-01-24,11.4,Mt. Aries,0.0
14364,2022-01-24,11.4,Mt. Campana,0.0
14365,2022-01-24,11.4,Mt. Oro,3.0
14366,2022-01-24,11.4,Nangka,0.0
14367,2022-01-24,11.4,Napindan,0.0
14368,2022-01-24,11.4,Pacweld,0.0
14369,2022-01-24,11.4,Pasig City Hall,0.0
14370,2022-01-24,11.4,Pintong Bukawe,0.0
14371,2022-01-24,11.4,Port Area Synop,0.0
14372,2022-01-24,11.4,San Mateo-2,0.0
14373,2022-01-24,11.4,San Pedro 9 Chapel,0.0
14374,2022-01-24,11.4,Science Garden,0.0
14375,2022-01-24,11.4,Sitio Wawa,1.5
14376,2022-01-24,11.4,Taytay,0.0
14377,2022-01-24,11.4,Valenzuela NHS,0.0
14976,2022-01-25,11.35,Airport (PAGASA),0.0
14977,2022-01-25,11.35,Antipolo,0.0
14978,2022-01-25,11.35,Bagong Nayon,0.5
14979,2022-01-25,11.35,Boso Boso,0.0
14980,2022-01-25,11.35,Calawis,0.0
14981,2022-01-25,11.35,Guadanoville,0.0
14982,2022-01-25,11.35,Ko-Phil IT Center,0.0
14983,2022-01-25,11.35,La Mesa Dam,0.0
14984,2022-01-25,11.35,Macabud,0.0
14985,2022-01-25,11.35,Mandaluyong,8.5
14986,2022-01-25,11.35,Marikina (Youth Camp),0.5
14987,2022-01-25,11.35,Mt. Aries,0.0
14988,2022-01-25,11.35,Mt. Campana,0.0
14989,2022-01-25,11.35,Mt. Oro,0.0
14990,2022-01-25,11.35,Nangka,0.0
14991,2022-01-25,11.35,Napindan,0.0
14992,2022-01-25,11.35,Pacweld,0.0
14993,2022-01-25,11.35,Pasig City Hall,0.0
14994,2022-01-25,11.35,Pintong Bukawe,0.0
14995,2022-01-25,11.35,Port Area Synop,3.5
14996,2022-01-25,11.35,San Mateo-2,0.0
14997,2022-01-25,11.35,San Pedro 9 Chapel,0.0
14998,2022-01-25,11.35,Science Garden,0.0
14999,2022-01-25,11.35,Sitio Wawa,0.0
15000,2022-01-25,11.35,Taytay,0.0
15001,2022-01-25,11.35,Valenzuela NHS,0.0
15600,2022-01-26,11.33,Airport (PAGASA),0.0
15601,2022-01-26,11.33,Antipolo,0.0
15602,2022-01-26,11.33,Bagong Nayon,0.0
15603,2022-01-26,11.33,Boso Boso,0.0
15604,2022-01-26,11.33,Calawis,0.0
15605,2022-01-26,11.33,Guadanoville,0.0
15606,2022-01-26,11.33,Ko-Phil IT Center,0.0
15607,2022-01-26,11.33,La Mesa Dam,0.0
15608,2022-01-26,11.33,Macabud,0.0
15609,2022-01-26,11.33,Mandaluyong,0.0
15610,2022-01-26,11.33,Marikina (Youth Camp),0.0
15611,2022-01-26,11.33,Mt. Aries,0.0
15612,2022-01-26,11.33,Mt. Campana,0.0
15613,2022-01-26,11.33,Mt. Oro,0.0
15614,2022-01-26,11.33,Nangka,0.0
15615,2022-01-26,11.33,Napindan,0.0
15616,2022-01-26,11.33,Pacweld,0.0
15617,2022-01-26,11.33,Pasig City Hall,0.0
15618,2022-01-26,11.33,Pintong Bukawe,0.0
15619,2022-01-26,11.33,Port Area Synop,0.0
15620,2022-01-26,11.33,San Mateo-2,0.0
15621,2022-01-26,11.33,San Pedro 9 Chapel,0.0
15622,2022-01-26,11.33,Science Garden,0.0
15623,2022-01-26,11.33,Sitio Wawa,0.0
15624,2022-01-26,11.33,Taytay,0.0
15625,2022-01-26,11.33,Valenzuela NHS,0.0
16224,2022-01-27,11.33,Airport (PAGASA),9.5
16225,2022-01-27,11.33,Antipolo,0.0
16226,2022-01-27,11.33,Bagong Nayon,3.0
16227,2022-01-27,11.33,Boso Boso,7.0
16228,2022-01-27,11.33,Calawis,7.0
16229,2022-01-27,11.33,Guadanoville,1.0
16230,2022-01-27,11.33,Ko-Phil IT Center,0.0
16231,2022-01-27,11.33,La Mesa Dam,1.5
16232,2022-01-27,11.33,Macabud,0.0
16233,2022-01-27,11.33,Mandaluyong,12.5
16234,2022-01-27,11.33,Marikina (Youth Camp),2.0
16235,2022-01-27,11.33,Mt. Aries,7.0
16236,2022-01-27,11.33,Mt. Campana,10.0
16237,2022-01-27,11.33,Mt. Oro,3.0
16238,2022-01-27,11.33,Nangka,3.0
16239,2022-01-27,11.33,Napindan,13.0
16240,2022-01-27,11.33,Pacweld,0.0
16241,2022-01-27,11.33,Pasig City Hall,14.0
16242,2022-01-27,11.33,Pintong Bukawe,0.0
16243,2022-01-27,11.33,Port Area Synop,22.0
16244,2022-01-27,11.33,San Mateo-2,2.5
16245,2022-01-27,11.33,San Pedro 9 Chapel,3.5
16246,2022-01-27,11.33,Science Garden,2.0
16247,2022-01-27,11.33,Sitio Wawa,4.5
16248,2022-01-27,11.33,Taytay,4.5
16249,2022-01-27,11.33,Valenzuela NHS,0.0
16848,2022-01-28,11.36,Airport (PAGASA),0.5
16849,2022-01-28,11.36,Antipolo,0.0
16850,2022-01-28,11.36,Bagong Nayon,0.5
16851,2022-01-28,11.36,Boso Boso,0.0
16852,2022-01-28,11.36,Calawis,0.5
16853,2022-01-28,11.36,Guadanoville,0.0
16854,2022-01-28,11.36,Ko-Phil IT Center,0.0
16855,2022-01-28,11.36,La Mesa Dam,0.0
16856,2022-01-28,11.36,Macabud,0.0
16857,2022-01-28,11.36,Mandaluyong,0.5
16858,2022-01-28,11.36,Marikina (Youth Camp),1.5
16859,2022-01-28,11.36,Mt. Aries,0.0
16860,2022-01-28,11.36,Mt. Campana,1.0
16861,2022-01-28,11.36,Mt. Oro,0.0
16862,2022-01-28,11.36,Nangka,1.0
16863,2022-01-28,11.36,Napindan,0.0
16864,2022-01-28,11.36,Pacweld,0.0
16865,2022-01-28,11.36,Pasig City Hall,1.0
16866,2022-01-28,11.36,Pintong Bukawe,0.0
16867,2022-01-28,11.36,Port Area Synop,0.5
16868,2022-01-28,11.36,San Mateo-2,0.0
16869,2022-01-28,11.36,San Pedro 9 Chapel,0.5
16870,2022-01-28,11.36,Science Garden,1.0
16871,2022-01-28,11.36,Sitio Wawa,0.0
16872,2022-01-28,11.36,Taytay,1.0
16873,2022-01-28,11.36,Valenzuela NHS,0.0
17472,2022-01-29,11.36,Airport (PAGASA),0.0
17473,2022-01-29,11.36,Antipolo,0.0
17474,2022-01-29,11.36,Bagong Nayon,0.0
17475,2022-01-29,11.36,Boso Boso,0.0
17476,2022-01-29,11.36,Calawis,0.0
17477,2022-01-29,11.36,Guadanoville,0.0
17478,2022-01-29,11.36,Ko-Phil IT Center,0.0
17479,2022-01-29,11.36,La Mesa Dam,0.0
17480,2022-01-29,11.36,Macabud,0.0
17481,2022-01-29,11.36,Mandaluyong,0.0
17482,2022-01-29,11.36,Marikina (Youth Camp),0.0
17483,2022-01-29,11.36,Mt. Aries,0.0
17484,2022-01-29,11.36,Mt. Campana,0.0
17485,2022-01-29,11.36,Mt. Oro,0.0
17486,2022-01-29,11.36,Nangka,0.0
17487,2022-01-29,11.36,Napindan,0.0
17488,2022-01-29,11.36,Pacweld,0.0
17489,2022-01-29,11.36,Pasig City Hall,0.0
17490,2022-01-29,11.36,Pintong Bukawe,0.0
17491,2022-01-29,11.36,Port Area Synop,0.0
17492,2022-01-29,11.36,San Mateo-2,0.0
17493,2022-01-29,11.36,San Pedro 9 Chapel,0.0
17494,2022-01-29,11.36,Science Garden,0.0
17495,2022-01-29,11.36,Sitio Wawa,0.0
17496,2022-01-29,11.36,Taytay,0.0
17497,2022-01-29,11.36,Valenzuela NHS,0.0
18096,2022-01-30,11.38,Airport (PAGASA),0.0
18097,2022-01-30,11.38,Antipolo,0.0
18098,2022-01-30,11.38,Bagong Nayon,0.0
18099,2022-01-30,11.38,Boso Boso,0.0
18100,2022-01-30,11.38,Calawis,0.0
18101,2022-01-30,11.38,Guadanoville,0.0
18102,2022-01-30,11.38,Ko-Phil IT Center,0.0
18103,2022-01-30,11.38,La Mesa Dam,0.0
18104,2022-01-30,11.38,Macabud,0.0
18105,2022-01-30,11.38,Mandaluyong,0.0
18106,2022-01-30,11.38,Marikina (Youth Camp),0.0
18107,2022-01-30,11.38,Mt. Aries,0.0
18108,2022-01-30,11.38,Mt. Campana,0.0
18109,2022-01-30,11.38,Mt. Oro,0.0
18110,2022-01-30,11.38,Nangka,0.0
18111,2022-01-30,11.38,Napindan,0.0
18112,2022-01-30,11.38,Pacweld,0.0
18113,2022-01-30,11.38,Pasig City Hall,0.0
18114,2022-01-30,11.38,Pintong Bukawe,0.0
18115,2022-01-30,11.38,Port Area Synop,0.0
18116,2022-01-30,11.38,San Mateo-2,0.0
18117,2022-01-30,11.38,San Pedro 9 Chapel,0.0
18118,2022-01-30,11.38,Science Garden,0.0
18119,2022-01-30,11.38,Sitio Wawa,0.0
18120,2022-01-30,11.38,Taytay,0.0
18121,2022-01-30,11.38,Valenzuela NHS,0.0
18720,2022-01-31,11.46,Airport (PAGASA),0.0
18721,2022-01-31,11.46,Antipolo,0.0
18722,2022-01-31,11.46,Bagong Nayon,0.0
18723,2022-01-31,11.46,Boso Boso,0.0
18724,2022-01-31,11.46,Calawis,5.0
18725,2022-01-31,11.46,Guadanoville,10.5
18726,2022-01-31,11.46,Ko-Phil IT Center,0.0
18727,2022-01-31,11.46,La Mesa Dam,6.0
18728,2022-01-31,11.46,Macabud,0.0
18729,2022-01-31,11.46,Mandaluyong,0.0
18730,2022-01-31,11.46,Marikina (Youth Camp),5.5
18731,2022-01-31,11.46,Mt. Aries,11.0
18732,2022-01-31,11.46,Mt. Campana,3.0
18733,2022-01-31,11.46,Mt. Oro,9.0
18734,2022-01-31,11.46,Nangka,1.0
18735,2022-01-31,11.46,Napindan,0.0
18736,2022-01-31,11.46,Pacweld,0.0
18737,2022-01-31,11.46,Pasig City Hall,0.0
18738,2022-01-31,11.46,Pintong Bukawe,0.0
18739,2022-01-31,11.46,Port Area Synop,0.0
18740,2022-01-31,11.46,San Mateo-2,3.0
18741,2022-01-31,11.46,San Pedro 9 Chapel,7.5
18742,2022-01-31,11.46,Science Garden,11.0
18743,2022-01-31,11.46,Sitio Wawa,3.5
18744,2022-01-31,11.46,Taytay,0.0
18745,2022-01-31,11.46,Valenzuela NHS,0.0
19344,2022-02-01,11.51,Airport (PAGASA),0.0
19345,2022-02-01,11.51,Antipolo,0.0
19346,2022-02-01,11.51,Bagong Nayon,0.0
19347,2022-02-01,11.51,Boso Boso,0.0
19348,2022-02-01,11.51,Calawis,0.0
19349,2022-02-01,11.51,Guadanoville,0.0
19350,2022-02-01,11.51,Ko-Phil IT Center,0.0
19351,2022-02-01,11.51,La Mesa Dam,0.0
19352,2022-02-01,11.51,Macabud,0.0
19353,2022-02-01,11.51,Mandaluyong,0.0
19354,2022-02-01,11.51,Marikina (Youth Camp),0.0
19355,2022-02-01,11.51,Mt. Aries,0.0
19356,2022-02-01,11.51,Mt. Campana,0.0
19357,2022-02-01,11.51,Mt. Oro,1.0
19358,2022-02-01,11.51,Nangka,0.0
19359,2022-02-01,11.51,Napindan,0.0
19360,2022-02-01,11.51,Pacweld,0.0
19361,2022-02-01,11.51,Pasig City Hall,0.0
19362,2022-02-01,11.51,Pintong Bukawe,0.0
19363,2022-02-01,11.51,Port Area Synop,0.0
19364,2022-02-01,11.51,San Mateo-2,0.0
19365,2022-02-01,11.51,San Pedro 9 Chapel,0.0
19366,2022-02-01,11.51,Science Garden,0.0
19367,2022-02-01,11.51,Sitio Wawa,0.0
19368,2022-02-01,11.51,Taytay,0.0
19369,2022-02-01,11.51,Valenzuela NHS,0.0
19968,2022-02-02,11.56,Airport (PAGASA),0.0
19969,2022-02-02,11.56,Antipolo,0.0
19970,2022-02-02,11.56,Bagong Nayon,0.0
19971,2022-02-02,11.56,Boso Boso,0.0
19972,2022-02-02,11.56,Calawis,0.0
19973,2022-02-02,11.56,Guadanoville,0.0
19974,2022-02-02,11.56,Ko-Phil IT Center,0.0
19975,2022-02-02,11.56,La Mesa Dam,0.0
19976,2022-02-02,11.56,Macabud,0.0
19977,2022-02-02,11.56,Mandaluyong,0.0
19978,2022-02-02,11.56,Marikina (Youth Camp),0.0
19979,2022-02-02,11.56,Mt. Aries,0.0
19980,2022-02-02,11.56,Mt. Campana,0.0
19981,2022-02-02,11.56,Mt. Oro,0.0
19982,2022-02-02,11.56,Nangka,0.0
19983,2022-02-02,11.56,Napindan,0.0
19984,2022-02-02,11.56,Pacweld,0.0
19985,2022-02-02,11.56,Pasig City Hall,0.0
19986,2022-02-02,11.56,Pintong Bukawe,0.0
19987,2022-02-02,11.56,Port Area Synop,0.0
19988,2022-02-02,11.56,San Mateo-2,0.0
19989,2022-02-02,11.56,San Pedro 9 Chapel,0.0
19990,2022-02-02,11.56,Science Garden,0.0
19991,2022-02-02,11.56,Sitio Wawa,0.0
19992,2022-02-02,11.56,Taytay,0.0
19993,2022-02-02,11.56,Valenzuela NHS,0.0
20592,2022-02-03,11.53,Airport (PAGASA),0.0
20593,2022-02-03,11.53,Antipolo,0.0
20594,2022-02-03,11.53,Bagong Nayon,0.0
20595,2022-02-03,11.53,Boso Boso,0.0
20596,2022-02-03,11.53,Calawis,0.0
20597,2022-02-03,11.53,Guadanoville,0.0
20598,2022-02-03,11.53,Ko-Phil IT Center,0.0
20599,2022-02-03,11.53,La Mesa Dam,0.0
20600,2022-02-03,11.53,Macabud,0.0
20601,2022-02-03,11.53,Mandaluyong,0.0
20602,2022-02-03,11.53,Marikina (Youth Camp),0.0
20603,2022-02-03,11.53,Mt. Aries,0.0
20604,2022-02-03,11.53,Mt. Campana,0.0
20605,2022-02-03,11.53,Mt. Oro,0.0
20606,2022-02-03,11.53,Nangka,0.0
20607,2022-02-03,11.53,Napindan,0.0
20608,2022-02-03,11.53,Pacweld,0.0
20609,2022-02-03,11.53,Pasig City Hall,0.0
20610,2022-02-03,11.53,Pintong Bukawe,0.0
20611,2022-02-03,11.53,Port Area Synop,0.0
20612,2022-02-03,11.53,San Mateo-2,0.0
20613,2022-02-03,11.53,San Pedro 9 Chapel,0.0
20614,2022-02-03,11.53,Science Garden,0.0
20615,2022-02-03,11.53,Sitio Wawa,0.0
20616,2022-02-03,11.53,Taytay,0.0
20617,2022-02-03,11.53,Valenzuela NHS,0.0
21216,2022-02-04,11.49,Airport (PAGASA),0.0
21217,2022-02-04,11.49,Antipolo,0.0
21218,2022-02-04,11.49,Bagong Nayon,0.0
21219,2022-02-04,11.49,Boso Boso,0.0
21220,2022-02-04,11.49,Calawis,1.5
21221,2022-02-04,11.49,Guadanoville,0.0
21222,2022-02-04,11.49,Ko-Phil IT Center,0.0
21223,2022-02-04,11.49,La Mesa Dam,0.0
21224,2022-02-04,11.49,Macabud,0.0
21225,2022-02-04,11.49,Mandaluyong,0.0
21226,2022-02-04,11.49,Marikina (Youth Camp),0.0
21227,2022-02-04,11.49,Mt. Aries,0.0
21228,2022-02-04,11.49,Mt. Campana,0.0
21229,2022-02-04,11.49,Mt. Oro,0.0
21230,2022-02-04,11.49,Nangka,0.0
21231,2022-02-04,11.49,Napindan,0.0
21232,2022-02-04,11.49,Pacweld,0.0
21233,2022-02-04,11.49,Pasig City Hall,0.0
21234,2022-02-04,11.49,Pintong Bukawe,0.0
21235,2022-02-04,11.49,Port Area Synop,0.0
21236,2022-02-04,11.49,San Mateo-2,0.0
21237,2022-02-04,11.49,San Pedro 9 Chapel,0.0
21238,2022-02-04,11.49,Science Garden,0.0
21239,2022-02-04,11.49,Sitio Wawa,0.0
21240,2022-02-04,11.49,Taytay,0.0
21241,2022-02-04,11.49,Valenzuela NHS,0.0
21840,2022-02-05,11.46,Airport (PAGASA),0.0
21841,2022-02-05,11.46,Antipolo,0.0
21842,2022-02-05,11.46,Bagong Nayon,0.0
21843,2022-02-05,11.46,Boso Boso,0.0
21844,2022-02-05,11.46,Calawis,0.0
21845,2022-02-05,11.46,Guadanoville,0.0
21846,2022-02-05,11.46,Ko-Phil IT Center,0.0
21847,2022-02-05,11.46,La Mesa Dam,0.0
21848,2022-02-05,11.46,Macabud,0.0
21849,2022-02-05,11.46,Mandaluyong,0.0
21850,2022-02-05,11.46,Marikina (Youth Camp),0.0
21851,2022-02-05,11.46,Mt. Aries,0.0
21852,2022-02-05,11.46,Mt. Campana,0.0
21853,2022-02-05,11.46,Mt. Oro,0.0
21854,2022-02-05,11.46,Nangka,0.0
21855,2022-02-05,11.46,Napindan,0.0
21856,2022-02-05,11.46,Pacweld,0.0
21857,2022-02-05,11.46,Pasig City Hall,0.0
21858,2022-02-05,11.46,Pintong Bukawe,0.0
21859,2022-02-05,11.46,Port Area Synop,0.0
21860,2022-02-05,11.46,San Mateo-2,0.0
21861,2022-02-05,11.46,San Pedro 9 Chapel,0.0
21862,2022-02-05,11.46,Science Garden,0.0
21863,2022-02-05,11.46,Sitio Wawa,0.0
21864,2022-02-05,11.46,Taytay,0.0
21865,2022-02-05,11.46,Valenzuela NHS,0.0
22464,2022-02-06,11.36,Airport (PAGASA),0.0
22465,2022-02-06,11.36,Antipolo,0.0
22466,2022-02-06,11.36,Bagong Nayon,0.0
22467,2022-02-06,11.36,Boso Boso,0.0
22468,2022-02-06,11.36,Calawis,0.0
22469,2022-02-06,11.36,Guadanoville,0.0
22470,2022-02-06,11.36,Ko-Phil IT Center,0.0
22471,2022-02-06,11.36,La Mesa Dam,0.0
22472,2022-02-06,11.36,Macabud,0.0
22473,2022-02-06,11.36,Mandaluyong,0.0
22474,2022-02-06,11.36,Marikina (Youth Camp),0.0
22475,2022-02-06,11.36,Mt. Aries,0.0
22476,2022-02-06,11.36,Mt. Campana,0.0
22477,2022-02-06,11.36,Mt. Oro,0.0
22478,2022-02-06,11.36,Nangka,0.0
22479,2022-02-06,11.36,Napindan,0.0
22480,2022-02-06,11.36,Pacweld,0.0
22481,2022-02-06,11.36,Pasig City Hall,0.0
22482,2022-02-06,11.36,Pintong Bukawe,0.0
22483,2022-02-06,11.36,Port Area Synop,0.0
22484,2022-02-06,11.36,San Mateo-2,0.0
22485,2022-02-06,11.36,San Pedro 9 Chapel,0.0
22486,2022-02-06,11.36,Science Garden,0.0
22487,2022-02-06,11.36,Sitio Wawa,0.0
22488,2022-02-06,11.36,Taytay,0.0
22489,2022-02-06,11.36,Valenzuela NHS,0.0
23088,2022-02-07,11.22,Airport (PAGASA),0.0
23089,2022-02-07,11.22,Antipolo,0.0
23090,2022-02-07,11.22,Bagong Nayon,0.0
23091,2022-02-07,11.22,Boso Boso,0.0
23092,2022-02-07,11.22,Calawis,0.0
23093,2022-02-07,11.22,Guadanoville,0.0
23094,2022-02-07,11.22,Ko-Phil IT Center,0.0
23095,2022-02-07,11.22,La Mesa Dam,0.0
23096,2022-02-07,11.22,Macabud,0.0
23097,2022-02-07,11.22,Mandaluyong,0.0
23098,2022-02-07,11.22,Marikina (Youth Camp),0.0
23099,2022-02-07,11.22,Mt. Aries,0.0
23100,2022-02-07,11.22,Mt. Campana,0.0
23101,2022-02-07,11.22,Mt. Oro,0.0
23102,2022-02-07,11.22,Nangka,0.0
23103,2022-02-07,11.22,Napindan,0.0
23104,2022-02-07,11.22,Pacweld,0.0
23105,2022-02-07,11.22,Pasig City Hall,0.0
23106,2022-02-07,11.22,Pintong Bukawe,0.0
23107,2022-02-07,11.22,Port Area Synop,0.0
23108,2022-02-07,11.22,San Mateo-2,0.0
23109,2022-02-07,11.22,San Pedro 9 Chapel,0.0
23110,2022-02-07,11.22,Science Garden,0.0
23111,2022-02-07,11.22,Sitio Wawa,0.0
23112,2022-02-07,11.22,Taytay,0.0
23113,2022-02-07,11.22,Valenzuela NHS,0.0
23712,2022-02-08,11.17,Airport (PAGASA),0.0
23713,2022-02-08,11.17,Antipolo,0.0
23714,2022-02-08,11.17,Bagong Nayon,0.0
23715,2022-02-08,11.17,Boso Boso,0.0
23716,2022-02-08,11.17,Calawis,0.0
23717,2022-02-08,11.17,Guadanoville,0.0
23718,2022-02-08,11.17,Ko-Phil IT Center,0.0
23719,2022-02-08,11.17,La Mesa Dam,0.0
23720,2022-02-08,11.17,Macabud,0.0
23721,2022-02-08,11.17,Mandaluyong,0.0
23722,2022-02-08,11.17,Marikina (Youth Camp),0.0
23723,2022-02-08,11.17,Mt. Aries,0.0
23724,2022-02-08,11.17,Mt. Campana,0.0
23725,2022-02-08,11.17,Mt. Oro,0.0
23726,2022-02-08,11.17,Nangka,0.0
23727,2022-02-08,11.17,Napindan,0.0
23728,2022-02-08,11.17,Pacweld,0.0
23729,2022-02-08,11.17,Pasig City Hall,0.5
23730,2022-02-08,11.17,Pintong Bukawe,0.0
23731,2022-02-08,11.17,Port Area Synop,0.0
23732,2022-02-08,11.17,San Mateo-2,0.0
23733,2022-02-08,11.17,San Pedro 9 Chapel,0.0
23734,2022-02-08,11.17,Science Garden,0.0
23735,2022-02-08,11.17,Sitio Wawa,0.0
23736,2022-02-08,11.17,Taytay,0.0
23737,2022-02-08,11.17,Valenzuela NHS,0.0
24336,2022-02-09,11.19,Airport (PAGASA),0.0
24337,2022-02-09,11.19,Antipolo,0.0
24338,2022-02-09,11.19,Bagong Nayon,0.0
24339,2022-02-09,11.19,Boso Boso,0.0
24340,2022-02-09,11.19,Calawis,0.0
24341,2022-02-09,11.19,Guadanoville,5.5
24342,2022-02-09,11.19,Ko-Phil IT Center,0.0
24343,2022-02-09,11.19,La Mesa Dam,0.0
24344,2022-02-09,11.19,Macabud,0.0
24345,2022-02-09,11.19,Mandaluyong,0.0
24346,2022-02-09,11.19,Marikina (Youth Camp),0.0
24347,2022-02-09,11.19,Mt. Aries,0.0
24348,2022-02-09,11.19,Mt. Campana,0.0
24349,2022-02-09,11.19,Mt. Oro,0.0
24350,2022-02-09,11.19,Nangka,0.0
24351,2022-02-09,11.19,Napindan,0.0
24352,2022-02-09,11.19,Pacweld,0.0
24353,2022-02-09,11.19,Pasig City Hall,0.0
24354,2022-02-09,11.19,Pintong Bukawe,0.0
24355,2022-02-09,11.19,Port Area Synop,0.0
24356,2022-02-09,11.19,San Mateo-2,0.0
24357,2022-02-09,11.19,San Pedro 9 Chapel,0.0
24358,2022-02-09,11.19,Science Garden,0.0
24359,2022-02-09,11.19,Sitio Wawa,0.0
24360,2022-02-09,11.19,Taytay,0.0
24361,2022-02-09,11.19,Valenzuela NHS,0.0
24960,2022-02-10,11.21,Airport (PAGASA),0.0
24961,2022-02-10,11.21,Antipolo,0.0
24962,2022-02-10,11.21,Bagong Nayon,0.0
24963,2022-02-10,11.21,Boso Boso,0.0
24964,2022-02-10,11.21,Calawis,0.0
24965,2022-02-10,11.21,Guadanoville,0.0
24966,2022-02-10,11.21,Ko-Phil IT Center,0.0
24967,2022-02-10,11.21,La Mesa Dam,0.0
24968,2022-02-10,11.21,Macabud,0.0
24969,2022-02-10,11.21,Mandaluyong,0.0
24970,2022-02-10,11.21,Marikina (Youth Camp),0.0
24971,2022-02-10,11.21,Mt. Aries,0.0
24972,2022-02-10,11.21,Mt. Campana,0.0
24973,2022-02-10,11.21,Mt. Oro,0.0
24974,2022-02-10,11.21,Nangka,0.0
24975,2022-02-10,11.21,Napindan,0.0
24976,2022-02-10,11.21,Pacweld,0.0
24977,2022-02-10,11.21,Pasig City Hall,0.0
24978,2022-02-10,11.21,Pintong Bukawe,0.0
24979,2022-02-10,11.21,Port Area Synop,0.0
24980,2022-02-10,11.21,San Mateo-2,0.0
24981,2022-02-10,11.21,San Pedro 9 Chapel,0.0
24982,2022-02-10,11.21,Science Garden,0.0
24983,2022-02-10,11.21,Sitio Wawa,0.0
24984,2022-02-10,11.21,Taytay,0.0
24985,2022-02-10,11.21,Valenzuela NHS,0.0
25584,2022-02-11,11.24,Airport (PAGASA),0.0
25585,2022-02-11,11.24,Antipolo,0.0
25586,2022-02-11,11.24,Bagong Nayon,0.0
25587,2022-02-11,11.24,Boso Boso,0.0
25588,2022-02-11,11.24,Calawis,0.0
25589,2022-02-11,11.24,Guadanoville,0.0
25590,2022-02-11,11.24,Ko-Phil IT Center,0.0
25591,2022-02-11,11.24,La Mesa Dam,0.0
25592,2022-02-11,11.24,Macabud,0.0
25593,2022-02-11,11.24,Mandaluyong,0.0
